x1,x2,sentence1,sentence2,y_type,y_score
,still,if switches X and Z are closed it will complete the closed circuit for bulb A,"there is still a closed path containing Switch Z, Switch X, Bulbs A and C and the battery",NOALI,NIL
if,,if switches X and Z are closed it will complete the closed circuit for bulb A,"there is still a closed path containing Switch Z, Switch X, Bulbs A and C and the battery",NOALI,NIL
switches X and Z,"Switch Z, Switch X, Bulbs A and C and the battery",if switches X and Z are closed it will complete the closed circuit for bulb A,"there is still a closed path containing Switch Z, Switch X, Bulbs A and C and the battery",SPE1,2
,is,if switches X and Z are closed it will complete the closed circuit for bulb A,"there is still a closed path containing Switch Z, Switch X, Bulbs A and C and the battery",NOALI,NIL
will complete,,if switches X and Z are closed it will complete the closed circuit for bulb A,"there is still a closed path containing Switch Z, Switch X, Bulbs A and C and the battery",NOALI,NIL
the closed circuit,a closed path,if switches X and Z are closed it will complete the closed circuit for bulb A,"there is still a closed path containing Switch Z, Switch X, Bulbs A and C and the battery",REL,4
,by a gap,there is a damaged bulb,terminal 6 is separated by a gap from the negative battery terminal,NOALI,NIL
,from the negative battery terminal,there is a damaged bulb,terminal 6 is separated by a gap from the negative battery terminal,NOALI,NIL
is,,there is a damaged bulb,terminal 6 is separated by a gap from the negative battery terminal,NOALI,NIL
a damaged bulb,,there is a damaged bulb,terminal 6 is separated by a gap from the negative battery terminal,NOALI,NIL
,is separated,there is a damaged bulb,terminal 6 is separated by a gap from the negative battery terminal,NOALI,NIL
,terminal 6,there is a damaged bulb,terminal 6 is separated by a gap from the negative battery terminal,NOALI,NIL
there,,there is a damaged bulb,terminal 6 is separated by a gap from the negative battery terminal,NOALI,NIL
each bulb,each bulb,because each bulb has its own pathway,each bulb is in its own path,EQUI,5
has,is,because each bulb has its own pathway,each bulb is in its own path,SIMI,4
its own pathway,in its own path,because each bulb has its own pathway,each bulb is in its own path,EQUI,5
because,,because each bulb has its own pathway,each bulb is in its own path,NOALI,NIL
there,,there was a gap in the circuit that C was on,Bulb C was not in a closed path,NOALI,NIL
a gap in the circuit,in a closed path,there was a gap in the circuit that C was on,Bulb C was not in a closed path,REL,4
that,in a closed path,there was a gap in the circuit that C was on,Bulb C was not in a closed path,OPPO,4
on,,there was a gap in the circuit that C was on,Bulb C was not in a closed path,NOALI,NIL
was,,there was a gap in the circuit that C was on,Bulb C was not in a closed path,NOALI,NIL
C,Bulb C,there was a gap in the circuit that C was on,Bulb C was not in a closed path,EQUI,5
was,was not,there was a gap in the circuit that C was on,Bulb C was not in a closed path,OPPO,4
in different paths,in different paths,Blub A and bulb C are contained in different paths with the same battery.,A and C are in different paths with the battery,EQUI,5
Blub A and bulb C,A and C,Blub A and bulb C are contained in different paths with the same battery.,A and C are in different paths with the battery,EQUI,5
with the same battery.,with the battery,Blub A and bulb C are contained in different paths with the same battery.,A and C are in different paths with the battery,SPE1,4
are contained,are,Blub A and bulb C are contained in different paths with the same battery.,A and C are in different paths with the battery,EQUI,5
bulbs a and c,A and C,bulbs a and c are not contained ina closed path,A and C are not in the same path,EQUI,5
ina closed path,in the same path,bulbs a and c are not contained ina closed path,A and C are not in the same path,SPE2,4
are not contained,are not,bulbs a and c are not contained ina closed path,A and C are not in the same path,EQUI,5
because,,because terminal 4 is connected to the positive terminal but not the negative terminal,Terminal 4 and the positive terminal are connected,NOALI,NIL
not,,because terminal 4 is connected to the positive terminal but not the negative terminal,Terminal 4 and the positive terminal are connected,NOALI,NIL
the negative terminal,,because terminal 4 is connected to the positive terminal but not the negative terminal,Terminal 4 and the positive terminal are connected,NOALI,NIL
terminal 4 to the positive terminal,Terminal 4 and the positive terminal,because terminal 4 is connected to the positive terminal but not the negative terminal,Terminal 4 and the positive terminal are connected,EQUI,5
but,,because terminal 4 is connected to the positive terminal but not the negative terminal,Terminal 4 and the positive terminal are connected,NOALI,NIL
is connected,are connected,because terminal 4 is connected to the positive terminal but not the negative terminal,Terminal 4 and the positive terminal are connected,EQUI,5
,are,"if the path is closed with the battery, the switch doesnt affect it",If a bulb and a switch are in the same path the switch affects the bulb,NOALI,NIL
the path,in the same path,"if the path is closed with the battery, the switch doesnt affect it",If a bulb and a switch are in the same path the switch affects the bulb,SPE2,4
"with the battery,",a bulb and a switch,"if the path is closed with the battery, the switch doesnt affect it",If a bulb and a switch are in the same path the switch affects the bulb,REL,3
the switch,the switch,"if the path is closed with the battery, the switch doesnt affect it",If a bulb and a switch are in the same path the switch affects the bulb,EQUI,5
,the bulb,"if the path is closed with the battery, the switch doesnt affect it",If a bulb and a switch are in the same path the switch affects the bulb,NOALI,NIL
doesnt affect,affects,"if the path is closed with the battery, the switch doesnt affect it",If a bulb and a switch are in the same path the switch affects the bulb,OPPO,4
it,,"if the path is closed with the battery, the switch doesnt affect it",If a bulb and a switch are in the same path the switch affects the bulb,NOALI,NIL
if,If,"if the path is closed with the battery, the switch doesnt affect it",If a bulb and a switch are in the same path the switch affects the bulb,EQUI,5
is closed,,"if the path is closed with the battery, the switch doesnt affect it",If a bulb and a switch are in the same path the switch affects the bulb,NOALI,NIL
are connected,are connected,"terminals 4,5, and 6 are connected to the positive terminal","Terminals 4, 5 and 6 are connected to the positive battery terminal",EQUI,5
"terminals 4,5, and 6","Terminals 4, 5 and 6","terminals 4,5, and 6 are connected to the positive terminal","Terminals 4, 5 and 6 are connected to the positive battery terminal",EQUI,5
to the positive terminal,to the positive battery terminal,"terminals 4,5, and 6 are connected to the positive terminal","Terminals 4, 5 and 6 are connected to the positive battery terminal",EQUI,5
the voltage,different electrical states,the voltage stays the same within the battery,A battery uses a chemical reaction to maintain different electrical states at the terminals,REL,3
